periodID,statefips,emp_combined,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70
2020_7_17,1,-8.76,-0.144,-0.124,-0.0688,-0.111
2020_7_17,2,-7.28,-0.08,0.0359,-0.0989,-0.227
2020_7_17,4,-9.08,-0.0733,-0.0584,-0.0834,-0.295
2020_7_17,5,-10.8,-0.0348,-0.00668,.,-0.132
2020_7_17,6,-10.7,-0.104,-0.0765,-0.101,-0.272
2020_7_17,8,-4.37,-0.0843,-0.049,-0.0299,-0.108
2020_7_17,9,-7.68,-0.115,-0.0317,-0.136,-0.105
2020_7_17,10,-3.7,0.00146,0.00522,-0.0577,-0.123
2020_7_17,12,-5.56,-0.05,-0.0231,-0.0636,-0.165
2020_7_17,13,-7.24,-0.0616,-0.0653,-0.0749,-0.207
2020_7_17,15,-25,-0.163,-0.24,-0.178,-0.397
2020_7_17,16,-5.32,-0.00636,0.0108,-0.0122,-0.184
2020_7_17,17,-5.28,-0.0514,-0.0297,-0.0689,-0.202
2020_7_17,18,-5.51,0.0102,-0.0182,-0.0316,-0.105
2020_7_17,19,-7.12,-0.0473,-0.0432,-0.0995,-0.225
2020_7_17,20,-2.57,-0.000532,0.131,-0.0524,-0.106
2020_7_17,21,-5.42,-0.0662,-0.0157,-0.0655,-0.032
2020_7_17,22,-14.7,-0.152,-0.13,-0.11,-0.302
2020_7_17,23,1.64,-0.0372,0.0938,0.0256,0.0049
2020_7_17,24,-9.36,-0.117,-0.0782,-0.126,-0.145
2020_7_17,25,-9.15,-0.104,-0.0246,-0.145,-0.214
2020_7_17,26,-8.3,-0.0761,-0.0748,-0.121,-0.156
2020_7_17,27,-6.42,-0.065,-0.0522,-0.0531,-0.208
2020_7_17,28,-7.85,-0.0649,-0.0541,-0.136,-0.116
2020_7_17,29,-3.02,0.0000109,-0.0553,-0.0227,-0.113
2020_7_17,30,-5.25,-0.0157,-0.0647,-0.0377,-0.0476
2020_7_17,31,-2.63,-0.032,-0.0145,-0.0509,-0.0892
2020_7_17,32,-9.8,-0.123,-0.101,-0.0366,-0.151
2020_7_17,33,-5.57,-0.0907,-0.042,-0.123,-0.0705
2020_7_17,34,-9.4,-0.0779,-0.053,-0.156,-0.16
2020_7_17,35,-8.63,-0.0787,-0.0305,-0.0472,-0.296
2020_7_17,36,-12.2,-0.139,-0.0805,-0.156,-0.242
2020_7_17,37,-7.77,-0.059,-0.0858,-0.0147,-0.214
2020_7_17,38,-12.7,-0.147,-0.0953,-0.114,.
2020_7_17,39,-4.87,-0.0589,-0.0342,-0.0583,-0.122
2020_7_17,40,-5.91,-0.0898,-0.0183,-0.0553,-0.0914
2020_7_17,41,-7.99,-0.0865,-0.0728,-0.045,-0.211
2020_7_17,42,-7.32,-0.0829,-0.0272,-0.0664,-0.249
2020_7_17,44,-7.25,-0.0419,-0.0167,-0.093,-0.144
2020_7_17,45,-4.79,-0.0135,-0.0473,-0.00681,-0.101
2020_7_17,46,-2.12,.,-0.0574,.,-0.0528
2020_7_17,47,-6.72,-0.0864,-0.0711,-0.0284,-0.16
2020_7_17,48,-7.96,-0.0998,-0.0989,-0.0287,-0.176
2020_7_17,49,-9.05,-0.154,-0.0819,-0.0079,-0.193
2020_7_17,50,-14.5,-0.129,-0.06,-0.0821,-0.301
2020_7_17,51,-8.82,-0.103,-0.0333,-0.0964,-0.276
2020_7_17,53,-5.97,-0.0543,-0.0388,-0.131,-0.164
2020_7_17,54,-10.6,-0.0776,-0.115,-0.0678,-0.172
2020_7_17,55,-5.68,-0.0548,-0.0269,-0.0461,-0.137
2020_7_17,56,-1.25,-0.0397,-0.00938,0.0245,0.0416
2020_7_18,1,-8.74,-0.144,-0.124,-0.0683,-0.111
2020_7_18,2,-7.17,-0.0798,0.0371,-0.0964,-0.226
2020_7_18,4,-9.13,-0.074,-0.0587,-0.0833,-0.297
2020_7_18,5,-10.9,-0.0352,-0.0068,.,-0.131
2020_7_18,6,-10.8,-0.104,-0.0768,-0.102,-0.273
2020_7_18,8,-4.34,-0.0842,-0.0487,-0.03,-0.106
2020_7_18,9,-7.6,-0.113,-0.0317,-0.135,-0.103
2020_7_18,10,-3.67,0.000358,0.0055,-0.0581,-0.122
2020_7_18,12,-5.56,-0.0497,-0.0232,-0.0634,-0.165
2020_7_18,13,-7.23,-0.0616,-0.0653,-0.0747,-0.206
2020_7_18,15,-25,-0.159,-0.242,-0.176,-0.398
2020_7_18,16,-5.25,-0.00522,0.0119,-0.0117,-0.183
2020_7_18,17,-5.22,-0.0514,-0.0297,-0.0678,-0.2
2020_7_18,18,-5.49,0.0112,-0.0188,-0.0316,-0.104
2020_7_18,19,-7.08,-0.0472,-0.0434,-0.0992,-0.225
2020_7_18,20,-2.64,-0.0053,0.131,-0.0522,-0.103
2020_7_18,21,-5.44,-0.0658,-0.016,-0.0648,-0.0311
2020_7_18,22,-14.7,-0.151,-0.129,-0.111,-0.303
2020_7_18,23,1.74,-0.0362,0.0951,0.0254,0.00703
2020_7_18,24,-9.33,-0.117,-0.0775,-0.126,-0.145
2020_7_18,25,-9.01,-0.103,-0.0242,-0.143,-0.21
2020_7_18,26,-8.26,-0.0757,-0.0743,-0.121,-0.155
2020_7_18,27,-6.4,-0.0649,-0.0523,-0.0529,-0.207
2020_7_18,28,-7.86,-0.0649,-0.054,-0.135,-0.117
2020_7_18,29,-2.95,0.000129,-0.054,-0.022,-0.112
2020_7_18,30,-5.11,-0.0146,-0.0611,-0.0361,-0.0471
2020_7_18,31,-2.61,-0.0323,-0.0144,-0.0497,-0.088
2020_7_18,32,-9.84,-0.124,-0.102,-0.0361,-0.153
2020_7_18,33,-5.47,-0.0903,-0.0414,-0.122,-0.0687
2020_7_18,34,-9.33,-0.0773,-0.0529,-0.155,-0.159
2020_7_18,35,-8.71,-0.078,-0.0327,-0.0484,-0.298
2020_7_18,36,-12.1,-0.138,-0.0798,-0.156,-0.24
2020_7_18,37,-7.72,-0.0587,-0.0855,-0.0144,-0.213
2020_7_18,38,-12.6,-0.146,-0.095,-0.113,.
2020_7_18,39,-4.84,-0.0581,-0.0344,-0.0578,-0.121
2020_7_18,40,-5.95,-0.0899,-0.0189,-0.0563,-0.0918
2020_7_18,41,-7.96,-0.0854,-0.0731,-0.0448,-0.209
2020_7_18,42,-7.27,-0.0826,-0.0271,-0.0657,-0.248
2020_7_18,44,-7.04,-0.0403,-0.0153,-0.0913,-0.14
2020_7_18,45,-4.77,-0.012,-0.0474,-0.00676,-0.102
2020_7_18,46,-2.09,.,-0.0567,.,-0.0513
2020_7_18,47,-6.71,-0.0862,-0.071,-0.0281,-0.16
2020_7_18,48,-7.97,-0.0998,-0.0989,-0.0284,-0.178
2020_7_18,49,-9.1,-0.155,-0.0834,-0.00737,-0.193
2020_7_18,50,-14.5,-0.128,-0.062,-0.0818,-0.3
2020_7_18,51,-8.8,-0.103,-0.0337,-0.0959,-0.275
2020_7_18,53,-5.91,-0.054,-0.0384,-0.131,-0.163
2020_7_18,54,-10.6,-0.0784,-0.115,-0.0674,-0.17
2020_7_18,55,-5.67,-0.0558,-0.0267,-0.0459,-0.136
2020_7_18,56,-1.3,-0.0377,-0.00994,0.024,0.0403
2020_7_19,1,-8.71,-0.144,-0.125,-0.0676,-0.11
2020_7_19,2,-7.04,-0.0793,0.0384,-0.0938,-0.224
2020_7_19,4,-9.17,-0.0746,-0.059,-0.0832,-0.298
2020_7_19,5,-10.9,-0.0353,-0.00674,.,-0.13
2020_7_19,6,-10.8,-0.104,-0.077,-0.102,-0.275
2020_7_19,8,-4.3,-0.084,-0.0485,-0.0301,-0.104
2020_7_19,9,-7.53,-0.112,-0.0316,-0.135,-0.1
2020_7_19,10,-3.64,-0.00059,0.00595,-0.0584,-0.12
2020_7_19,12,-5.55,-0.0495,-0.0232,-0.0631,-0.166
2020_7_19,13,-7.21,-0.0616,-0.0653,-0.0743,-0.206
2020_7_19,15,-25,-0.156,-0.242,-0.175,-0.398
2020_7_19,16,-5.17,-0.00424,0.0131,-0.0108,-0.183
2020_7_19,17,-5.15,-0.0512,-0.0296,-0.0669,-0.199
2020_7_19,18,-5.44,0.0121,-0.0196,-0.0315,-0.102
2020_7_19,19,-7.03,-0.0471,-0.0433,-0.0989,-0.224
2020_7_19,20,-2.71,-0.0107,0.131,-0.052,-0.0999
2020_7_19,21,-5.45,-0.0655,-0.0161,-0.0643,-0.0298
2020_7_19,22,-14.7,-0.151,-0.129,-0.111,-0.305
2020_7_19,23,1.84,-0.0352,0.0962,0.0251,0.00939
2020_7_19,24,-9.3,-0.117,-0.0768,-0.126,-0.144
2020_7_19,25,-8.88,-0.102,-0.0237,-0.142,-0.207
2020_7_19,26,-8.23,-0.0752,-0.0738,-0.121,-0.154
2020_7_19,27,-6.39,-0.0648,-0.0524,-0.053,-0.207
2020_7_19,28,-7.86,-0.0648,-0.054,-0.135,-0.118
2020_7_19,29,-2.89,0.000134,-0.0526,-0.0211,-0.112
2020_7_19,30,-4.96,-0.0135,-0.0581,-0.0337,-0.0464
2020_7_19,31,-2.58,-0.0324,-0.0143,-0.0484,-0.087
2020_7_19,32,-9.89,-0.126,-0.102,-0.0357,-0.155
2020_7_19,33,-5.38,-0.0898,-0.0408,-0.121,-0.0673
2020_7_19,34,-9.27,-0.0766,-0.0528,-0.155,-0.158
2020_7_19,35,-8.79,-0.0772,-0.0346,-0.0497,-0.3
2020_7_19,36,-12,-0.137,-0.0791,-0.156,-0.238
2020_7_19,37,-7.68,-0.0584,-0.0851,-0.0142,-0.212
2020_7_19,38,-12.5,-0.146,-0.0946,-0.112,.
2020_7_19,39,-4.81,-0.0574,-0.0346,-0.0574,-0.121
2020_7_19,40,-5.99,-0.0901,-0.0194,-0.0574,-0.0923
2020_7_19,41,-7.91,-0.0843,-0.0733,-0.0446,-0.208
2020_7_19,42,-7.22,-0.0822,-0.027,-0.065,-0.247
2020_7_19,44,-6.85,-0.0389,-0.014,-0.0898,-0.135
2020_7_19,45,-4.75,-0.0107,-0.0474,-0.00682,-0.102
2020_7_19,46,-2.05,.,-0.0561,.,-0.0499
2020_7_19,47,-6.69,-0.0859,-0.0707,-0.0277,-0.16
2020_7_19,48,-7.96,-0.0997,-0.0989,-0.0281,-0.179
2020_7_19,49,-9.14,-0.157,-0.0849,-0.00679,-0.192
2020_7_19,50,-14.6,-0.128,-0.0643,-0.0815,-0.3
2020_7_19,51,-8.77,-0.102,-0.034,-0.0954,-0.275
2020_7_19,53,-5.85,-0.0537,-0.0379,-0.131,-0.162
2020_7_19,54,-10.5,-0.0792,-0.114,-0.0668,-0.168
2020_7_19,55,-5.67,-0.0569,-0.0265,-0.0458,-0.135
2020_7_19,56,-1.32,-0.0355,-0.0101,0.0236,0.0395
2020_7_20,1,-8.68,-0.144,-0.125,-0.0668,-0.11
2020_7_20,2,-6.89,-0.0787,0.04,-0.0913,-0.223
2020_7_20,4,-9.19,-0.075,-0.0592,-0.083,-0.299
2020_7_20,5,-10.9,-0.0351,-0.00652,.,-0.128
2020_7_20,6,-10.8,-0.104,-0.0773,-0.102,-0.276
2020_7_20,8,-4.27,-0.0838,-0.0482,-0.0303,-0.102
2020_7_20,9,-7.46,-0.111,-0.0316,-0.134,-0.0984
2020_7_20,10,-3.61,-0.00138,0.00654,-0.0586,-0.119
2020_7_20,12,-5.54,-0.0493,-0.0232,-0.0628,-0.166
2020_7_20,13,-7.19,-0.0617,-0.0653,-0.0737,-0.205
2020_7_20,15,-25,-0.153,-0.243,-0.174,-0.398
2020_7_20,16,-5.09,-0.00348,0.0144,-0.00965,-0.182
2020_7_20,17,-5.09,-0.051,-0.0296,-0.0662,-0.197
2020_7_20,18,-5.37,0.0129,-0.0206,-0.0314,-0.101
2020_7_20,19,-6.97,-0.0471,-0.0431,-0.0984,-0.222
2020_7_20,20,-2.77,-0.0166,0.131,-0.0517,-0.0966
2020_7_20,21,-5.45,-0.0654,-0.0162,-0.0637,-0.0283
2020_7_20,22,-14.8,-0.15,-0.128,-0.112,-0.306
2020_7_20,23,1.93,-0.0344,0.0971,0.0246,0.012
2020_7_20,24,-9.26,-0.117,-0.0761,-0.126,-0.144
2020_7_20,25,-8.75,-0.101,-0.0231,-0.14,-0.204
2020_7_20,26,-8.2,-0.0748,-0.0731,-0.12,-0.154
2020_7_20,27,-6.38,-0.0645,-0.0526,-0.0536,-0.206
2020_7_20,28,-7.87,-0.0646,-0.054,-0.134,-0.119
2020_7_20,29,-2.82,0.0000271,-0.051,-0.0202,-0.112
2020_7_20,30,-4.83,-0.0124,-0.0558,-0.0305,-0.0456
2020_7_20,31,-2.54,-0.0324,-0.0141,-0.047,-0.0863
2020_7_20,32,-9.94,-0.127,-0.102,-0.0352,-0.157
2020_7_20,33,-5.29,-0.0891,-0.0401,-0.12,-0.0662
2020_7_20,34,-9.2,-0.0759,-0.0527,-0.155,-0.157
2020_7_20,35,-8.88,-0.0765,-0.0362,-0.0512,-0.303
2020_7_20,36,-11.9,-0.136,-0.0783,-0.155,-0.237
2020_7_20,37,-7.63,-0.0583,-0.0846,-0.014,-0.211
2020_7_20,38,-12.4,-0.146,-0.0944,-0.111,.
2020_7_20,39,-4.78,-0.0568,-0.0348,-0.0569,-0.12
2020_7_20,40,-6.04,-0.0903,-0.0199,-0.0585,-0.0926
2020_7_20,41,-7.86,-0.0832,-0.0734,-0.0443,-0.207
2020_7_20,42,-7.17,-0.0817,-0.0267,-0.0643,-0.246
2020_7_20,44,-6.67,-0.0379,-0.0127,-0.0884,-0.131
2020_7_20,45,-4.72,-0.00946,-0.0473,-0.00694,-0.103
2020_7_20,46,-2,.,-0.0557,.,-0.0484
2020_7_20,47,-6.67,-0.0856,-0.0704,-0.0274,-0.16
2020_7_20,48,-7.96,-0.0996,-0.0988,-0.0277,-0.18
2020_7_20,49,-9.19,-0.158,-0.0862,-0.00618,-0.191
2020_7_20,50,-14.6,-0.128,-0.067,-0.0813,-0.3
2020_7_20,51,-8.74,-0.102,-0.0342,-0.0949,-0.274
2020_7_20,53,-5.79,-0.0532,-0.0374,-0.131,-0.161
2020_7_20,54,-10.5,-0.0801,-0.114,-0.0662,-0.166
2020_7_20,55,-5.67,-0.058,-0.0262,-0.0457,-0.134
2020_7_20,56,-1.32,-0.0332,-0.00984,0.0233,0.0392
2020_7_21,1,-8.64,-0.144,-0.126,-0.0659,-0.11
2020_7_21,2,-6.73,-0.0778,0.0419,-0.0888,-0.222
2020_7_21,4,-9.2,-0.0754,-0.0593,-0.0828,-0.3
2020_7_21,5,-10.9,-0.0347,-0.0061,.,-0.127
2020_7_21,6,-10.8,-0.105,-0.0774,-0.103,-0.277
2020_7_21,8,-4.24,-0.0836,-0.048,-0.0304,-0.101
2020_7_21,9,-7.4,-0.11,-0.0316,-0.134,-0.0964
2020_7_21,10,-3.57,-0.002,0.00723,-0.0588,-0.117
2020_7_21,12,-5.52,-0.0491,-0.0231,-0.0625,-0.166
2020_7_21,13,-7.17,-0.0617,-0.0652,-0.0731,-0.205
2020_7_21,15,-25,-0.15,-0.243,-0.172,-0.399
2020_7_21,16,-5,-0.00297,0.0157,-0.0085,-0.181
2020_7_21,17,-5.02,-0.0507,-0.0295,-0.0656,-0.195
2020_7_21,18,-5.29,0.0136,-0.0216,-0.0313,-0.0998
2020_7_21,19,-6.9,-0.047,-0.0428,-0.0978,-0.22
2020_7_21,20,-2.83,-0.0226,0.131,-0.0514,-0.093
2020_7_21,21,-5.44,-0.0654,-0.0161,-0.0633,-0.0264
2020_7_21,22,-14.8,-0.149,-0.128,-0.112,-0.307
2020_7_21,23,2.02,-0.0335,0.0978,0.024,0.0147
2020_7_21,24,-9.22,-0.117,-0.0754,-0.126,-0.144
2020_7_21,25,-8.63,-0.0999,-0.0224,-0.139,-0.201
2020_7_21,26,-8.16,-0.0742,-0.0723,-0.12,-0.153
2020_7_21,27,-6.38,-0.0643,-0.0527,-0.0545,-0.205
2020_7_21,28,-7.87,-0.0644,-0.0541,-0.133,-0.12
2020_7_21,29,-2.75,-0.000149,-0.0494,-0.0193,-0.111
2020_7_21,30,-4.72,-0.0113,-0.0541,-0.027,-0.0449
2020_7_21,31,-2.5,-0.0322,-0.0139,-0.0457,-0.086
2020_7_21,32,-10,-0.128,-0.102,-0.0347,-0.16
2020_7_21,33,-5.21,-0.0882,-0.0395,-0.12,-0.0653
2020_7_21,34,-9.14,-0.0751,-0.0525,-0.154,-0.156
2020_7_21,35,-8.98,-0.0758,-0.0378,-0.0528,-0.306
2020_7_21,36,-11.8,-0.135,-0.0776,-0.154,-0.235
2020_7_21,37,-7.58,-0.0581,-0.0841,-0.0139,-0.209
2020_7_21,38,-12.4,-0.147,-0.0945,-0.111,.
2020_7_21,39,-4.75,-0.0562,-0.035,-0.0565,-0.12
2020_7_21,40,-6.08,-0.0905,-0.0203,-0.0595,-0.0928
2020_7_21,41,-7.81,-0.0821,-0.0736,-0.0439,-0.206
2020_7_21,42,-7.11,-0.081,-0.0264,-0.0636,-0.246
2020_7_21,44,-6.5,-0.037,-0.0115,-0.0872,-0.127
2020_7_21,45,-4.7,-0.00847,-0.0472,-0.00713,-0.103
2020_7_21,46,-1.95,.,-0.0554,.,-0.047
2020_7_21,47,-6.64,-0.0852,-0.0701,-0.0271,-0.16
2020_7_21,48,-7.94,-0.0994,-0.0988,-0.0272,-0.181
2020_7_21,49,-9.22,-0.16,-0.0873,-0.00559,-0.19
2020_7_21,50,-14.6,-0.127,-0.0698,-0.081,-0.301
2020_7_21,51,-8.71,-0.101,-0.0343,-0.0945,-0.273
2020_7_21,53,-5.73,-0.0527,-0.037,-0.131,-0.16
2020_7_21,54,-10.4,-0.081,-0.114,-0.0655,-0.164
2020_7_21,55,-5.66,-0.0592,-0.0259,-0.0457,-0.133
2020_7_21,56,-1.32,-0.0309,-0.00908,0.023,0.0394
2020_7_22,1,-8.61,-0.144,-0.126,-0.0649,-0.109
2020_7_22,2,-6.56,-0.0769,0.044,-0.0864,-0.22
2020_7_22,4,-9.21,-0.0757,-0.0593,-0.0826,-0.301
2020_7_22,5,-10.9,-0.0341,-0.00551,.,-0.125
2020_7_22,6,-10.9,-0.105,-0.0776,-0.103,-0.277
2020_7_22,8,-4.21,-0.0834,-0.0478,-0.0304,-0.0989
2020_7_22,9,-7.34,-0.109,-0.0317,-0.133,-0.0947
2020_7_22,10,-3.53,-0.00247,0.00797,-0.0589,-0.116
2020_7_22,12,-5.51,-0.049,-0.023,-0.0621,-0.166
2020_7_22,13,-7.14,-0.0618,-0.0652,-0.0724,-0.204
2020_7_22,15,-25,-0.148,-0.243,-0.17,-0.399
2020_7_22,16,-4.92,-0.00291,0.017,-0.00754,-0.18
2020_7_22,17,-4.95,-0.0503,-0.0293,-0.0651,-0.194
2020_7_22,18,-5.2,0.0143,-0.0228,-0.0312,-0.0987
2020_7_22,19,-6.82,-0.047,-0.0424,-0.0972,-0.217
2020_7_22,20,-2.87,-0.0286,0.131,-0.0511,-0.0893
2020_7_22,21,-5.43,-0.0654,-0.016,-0.063,-0.0245
2020_7_22,22,-14.8,-0.149,-0.128,-0.113,-0.308
2020_7_22,23,2.1,-0.0327,0.0984,0.0235,0.0175
2020_7_22,24,-9.18,-0.117,-0.0747,-0.126,-0.144
2020_7_22,25,-8.51,-0.0988,-0.0217,-0.138,-0.199
2020_7_22,26,-8.13,-0.0737,-0.0715,-0.12,-0.153
2020_7_22,27,-6.38,-0.0639,-0.0529,-0.0557,-0.204
2020_7_22,28,-7.88,-0.0641,-0.0544,-0.132,-0.121
2020_7_22,29,-2.7,-0.000562,-0.0479,-0.0184,-0.112
2020_7_22,30,-4.63,-0.0103,-0.0531,-0.0231,-0.0442
2020_7_22,31,-2.46,-0.0318,-0.0136,-0.0444,-0.0858
2020_7_22,32,-10,-0.129,-0.102,-0.0342,-0.163
2020_7_22,33,-5.14,-0.0873,-0.0389,-0.119,-0.0647
2020_7_22,34,-9.08,-0.0743,-0.0523,-0.154,-0.156
2020_7_22,35,-9.07,-0.075,-0.0391,-0.0544,-0.309
2020_7_22,36,-11.7,-0.134,-0.0768,-0.153,-0.233
2020_7_22,37,-7.54,-0.058,-0.0835,-0.0138,-0.208
2020_7_22,38,-12.4,-0.148,-0.0952,-0.111,.
2020_7_22,39,-4.73,-0.0557,-0.0352,-0.0561,-0.119
2020_7_22,40,-6.12,-0.0907,-0.0207,-0.0605,-0.0931
2020_7_22,41,-7.76,-0.081,-0.0737,-0.0436,-0.205
2020_7_22,42,-7.05,-0.0803,-0.026,-0.0629,-0.245
2020_7_22,44,-6.35,-0.0364,-0.0105,-0.0861,-0.124
2020_7_22,45,-4.67,-0.00763,-0.0471,-0.00732,-0.103
2020_7_22,46,-1.9,.,-0.0554,.,-0.0458
2020_7_22,47,-6.62,-0.0848,-0.0698,-0.0268,-0.159
2020_7_22,48,-7.93,-0.0992,-0.0987,-0.0268,-0.181
2020_7_22,49,-9.26,-0.162,-0.0883,-0.005,-0.19
2020_7_22,50,-14.6,-0.127,-0.0727,-0.0808,-0.301
2020_7_22,51,-8.69,-0.101,-0.0343,-0.0941,-0.272
2020_7_22,53,-5.68,-0.0522,-0.0366,-0.131,-0.16
2020_7_22,54,-10.3,-0.0818,-0.114,-0.0646,-0.162
2020_7_22,55,-5.66,-0.0603,-0.0255,-0.0457,-0.132
2020_7_22,56,-1.3,-0.0287,-0.0078,0.0228,0.0395
2020_7_23,1,-8.59,-0.144,-0.126,-0.0639,-0.109
2020_7_23,2,-6.39,-0.076,0.046,-0.0842,-0.219
2020_7_23,4,-9.21,-0.0759,-0.0593,-0.0823,-0.302
2020_7_23,5,-10.9,-0.0334,-0.00481,.,-0.123
2020_7_23,6,-10.9,-0.105,-0.0778,-0.103,-0.278
2020_7_23,8,-4.19,-0.0832,-0.0477,-0.0305,-0.0973
2020_7_23,9,-7.29,-0.108,-0.0317,-0.133,-0.0931
2020_7_23,10,-3.48,-0.00275,0.00869,-0.0588,-0.115
2020_7_23,12,-5.49,-0.0489,-0.0228,-0.0618,-0.166
2020_7_23,13,-7.12,-0.0618,-0.0651,-0.0718,-0.204
2020_7_23,15,-24.9,-0.146,-0.243,-0.169,-0.399
2020_7_23,16,-4.85,-0.00321,0.0182,-0.007,-0.18
2020_7_23,17,-4.89,-0.05,-0.0292,-0.0648,-0.192
2020_7_23,18,-5.11,0.0148,-0.0241,-0.0311,-0.0977
2020_7_23,19,-6.74,-0.0469,-0.042,-0.0964,-0.214
2020_7_23,20,-2.91,-0.0342,0.131,-0.0509,-0.0853
2020_7_23,21,-5.42,-0.0656,-0.0158,-0.0627,-0.0224
2020_7_23,22,-14.8,-0.148,-0.127,-0.113,-0.309
2020_7_23,23,2.19,-0.0319,0.0989,0.0231,0.0203
2020_7_23,24,-9.14,-0.117,-0.0741,-0.126,-0.144
2020_7_23,25,-8.4,-0.0977,-0.0209,-0.137,-0.196
2020_7_23,26,-8.09,-0.0731,-0.0707,-0.119,-0.152
2020_7_23,27,-6.39,-0.0635,-0.053,-0.0571,-0.204
2020_7_23,28,-7.89,-0.0638,-0.0546,-0.131,-0.121
2020_7_23,29,-2.65,-0.00104,-0.0465,-0.0176,-0.112
2020_7_23,30,-4.56,-0.00955,-0.0528,-0.0192,-0.0439
2020_7_23,31,-2.42,-0.0313,-0.0134,-0.0431,-0.0857
2020_7_23,32,-10.1,-0.13,-0.102,-0.0336,-0.165
2020_7_23,33,-5.07,-0.0862,-0.0382,-0.118,-0.0641
2020_7_23,34,-9.02,-0.0735,-0.0521,-0.153,-0.155
2020_7_23,35,-9.17,-0.0742,-0.0404,-0.0559,-0.311
2020_7_23,36,-11.6,-0.132,-0.076,-0.153,-0.231
2020_7_23,37,-7.5,-0.0579,-0.083,-0.0138,-0.207
2020_7_23,38,-12.4,-0.15,-0.0966,-0.11,.
2020_7_23,39,-4.7,-0.0553,-0.0354,-0.0558,-0.119
2020_7_23,40,-6.16,-0.0909,-0.021,-0.0615,-0.0932
2020_7_23,41,-7.71,-0.08,-0.0739,-0.0432,-0.204
2020_7_23,42,-7,-0.0795,-0.0256,-0.0623,-0.244
2020_7_23,44,-6.21,-0.0358,-0.00967,-0.085,-0.121
2020_7_23,45,-4.63,-0.00693,-0.047,-0.00747,-0.103
2020_7_23,46,-1.86,.,-0.0556,.,-0.0447
2020_7_23,47,-6.59,-0.0843,-0.0696,-0.0267,-0.159
2020_7_23,48,-7.91,-0.0989,-0.0987,-0.0263,-0.182
2020_7_23,49,-9.29,-0.164,-0.0891,-0.00444,-0.189
2020_7_23,50,-14.6,-0.127,-0.0754,-0.0805,-0.301
2020_7_23,51,-8.67,-0.101,-0.0343,-0.0938,-0.271
2020_7_23,53,-5.63,-0.0517,-0.0363,-0.131,-0.159
2020_7_23,54,-10.2,-0.0824,-0.114,-0.0637,-0.16
2020_7_23,55,-5.64,-0.0613,-0.025,-0.0456,-0.131
2020_7_23,56,-1.29,-0.0266,-0.00598,0.0226,0.0395
2020_7_24,1,-8.57,-0.145,-0.126,-0.063,-0.109
2020_7_24,2,-6.23,-0.0749,0.0482,-0.0821,-0.217
2020_7_24,4,-9.2,-0.076,-0.0593,-0.0821,-0.302
2020_7_24,5,-10.9,-0.0327,-0.00398,.,-0.12
2020_7_24,6,-10.9,-0.105,-0.078,-0.104,-0.279
2020_7_24,8,-4.17,-0.083,-0.0476,-0.0305,-0.0959
2020_7_24,9,-7.25,-0.107,-0.0317,-0.132,-0.0917
2020_7_24,10,-3.44,-0.00286,0.00938,-0.0587,-0.113
2020_7_24,12,-5.47,-0.0487,-0.0227,-0.0615,-0.166
2020_7_24,13,-7.09,-0.0615,-0.0649,-0.0714,-0.204
2020_7_24,15,-24.9,-0.145,-0.243,-0.167,-0.399
2020_7_24,16,-4.82,-0.00419,0.0191,-0.00711,-0.18
2020_7_24,17,-4.83,-0.0497,-0.0291,-0.0645,-0.19
2020_7_24,18,-5.03,0.0151,-0.0255,-0.0311,-0.0968
2020_7_24,19,-6.67,-0.0471,-0.0415,-0.0955,-0.211
2020_7_24,20,-2.95,-0.0392,0.132,-0.0509,-0.0813
2020_7_24,21,-5.4,-0.0658,-0.0155,-0.0626,-0.0202
2020_7_24,22,-14.8,-0.147,-0.127,-0.114,-0.31
2020_7_24,23,2.27,-0.0311,0.0992,0.0229,0.023
2020_7_24,24,-9.11,-0.116,-0.0735,-0.126,-0.144
2020_7_24,25,-8.3,-0.0967,-0.0202,-0.136,-0.194
2020_7_24,26,-8.05,-0.0725,-0.0699,-0.119,-0.151
2020_7_24,27,-6.39,-0.0631,-0.0531,-0.0586,-0.203
2020_7_24,28,-7.89,-0.0638,-0.0549,-0.13,-0.122
2020_7_24,29,-2.61,-0.00159,-0.0453,-0.0168,-0.112
2020_7_24,30,-4.51,-0.00885,-0.0532,-0.0154,-0.0437
2020_7_24,31,-2.38,-0.0308,-0.0132,-0.0419,-0.0858
2020_7_24,32,-10.1,-0.131,-0.102,-0.033,-0.167
2020_7_24,33,-5,-0.0852,-0.0376,-0.117,-0.0635
2020_7_24,34,-8.97,-0.0726,-0.0519,-0.153,-0.154
2020_7_24,35,-9.25,-0.0733,-0.0414,-0.0573,-0.314
2020_7_24,36,-11.5,-0.131,-0.0753,-0.152,-0.229
2020_7_24,37,-7.46,-0.0577,-0.0825,-0.0139,-0.205
2020_7_24,38,-12.5,-0.153,-0.099,-0.111,.
2020_7_24,39,-4.68,-0.055,-0.0356,-0.0555,-0.119
2020_7_24,40,-6.2,-0.091,-0.0213,-0.0624,-0.0933
2020_7_24,41,-7.66,-0.079,-0.0741,-0.0428,-0.203
2020_7_24,42,-6.94,-0.0787,-0.0253,-0.0617,-0.244
2020_7_24,44,-6.09,-0.0352,-0.00911,-0.0841,-0.119
2020_7_24,45,-4.58,-0.00639,-0.0469,-0.00752,-0.103
